user_id;subscription_id;subscription_type;subscription_price;payment_date;payment_number;payment_value
fc3f033d-9bcd-43cb-8ee6-f93977d87a71;fb93e897-1f16-410a-be1f-7e6b219260cd;Yearly;174.92999999999998;2023-02-16;2;174.92999999999998
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2022-05-09;1;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2022-06-09;2;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2022-07-09;3;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2022-08-09;4;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2022-09-09;5;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2022-10-09;6;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2022-11-09;7;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2022-12-09;8;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2023-01-09;9;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2023-02-09;10;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2023-03-09;11;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2023-04-09;12;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2023-05-09;13;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2023-06-09;14;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2023-07-09;15;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2023-08-09;16;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2023-09-09;17;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2023-10-09;18;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2023-11-09;19;24.99
eca47201-d8b2-4af1-a794-fa29d1418ca3;f36f7708-32a0-4cb2-9b97-0acd9233eff2;Monthly;24.99;2023-12-09;20;24.99
f0a3fab2-2b1f-49b0-9d47-b28b259a9784;f1ee4ab9-b7af-498a-9a8e-f128e4e1e052;Yearly;174.92999999999998;2022-10-03;1;174.92999999999998
f0a3fab2-2b1f-49b0-9d47-b28b259a9784;f1ee4ab9-b7af-498a-9a8e-f128e4e1e052;Yearly;174.92999999999998;2023-10-03;2;174.92999999999998
de1a4820-773f-4db4-b4ba-23b36fcc0c2f;23a40e8d-2701-4fb0-9e54-ba2094c74c73;Yearly;174.92999999999998;2022-02-05;1;174.92999999999998
de1a4820-773f-4db4-b4ba-23b36fcc0c2f;23a40e8d-2701-4fb0-9e54-ba2094c74c73;Yearly;174.92999999999998;2023-02-05;2;174.92999999999998
6c757204-de26-4c07-8282-0ca656338b75;fad98157-217c-4cf4-bc43-c3f523501896;Yearly;132.92999999999998;2022-01-13;1;132.92999999999998
6c757204-de26-4c07-8282-0ca656338b75;fad98157-217c-4cf4-bc43-c3f523501896;Yearly;132.92999999999998;2023-01-13;2;132.92999999999998
2e37de4f-96ea-4470-8cf7-df998199ce5b;c7cdb7fa-5260-4a71-81e6-9ab8543a9bb1;Monthly;18.99;2022-01-07;1;18.99
2e37de4f-96ea-4470-8cf7-df998199ce5b;c7cdb7fa-5260-4a71-81e6-9ab8543a9bb1;Monthly;18.99;2022-02-07;2;18.99
2e37de4f-96ea-4470-8cf7-df998199ce5b;c7cdb7fa-5260-4a71-81e6-9ab8543a9bb1;Monthly;18.99;2022-03-07;3;18.99
2e37de4f-96ea-4470-8cf7-df998199ce5b;c7cdb7fa-5260-4a71-81e6-9ab8543a9bb1;Monthly;18.99;2022-04-07;4;18.99
2e37de4f-96ea-4470-8cf7-df998199ce5b;c7cdb7fa-5260-4a71-81e6-9ab8543a9bb1;Monthly;18.99;2022-05-07;5;18.99
2e37de4f-96ea-4470-8cf7-df998199ce5b;c7cdb7fa-5260-4a71-81e6-9ab8543a9bb1;Monthly;18.99;2022-06-07;6;18.99
2e37de4f-96ea-4470-8cf7-df998199ce5b;c7cdb7fa-5260-4a71-81e6-9ab8543a9bb1;Monthly;18.99;2022-07-07;7;18.99
2e37de4f-96ea-4470-8cf7-df998199ce5b;c7cdb7fa-5260-4a71-81e6-9ab8543a9bb1;Monthly;18.99;2022-08-07;8;18.99
2e37de4f-96ea-4470-8cf7-df998199ce5b;c7cdb7fa-5260-4a71-81e6-9ab8543a9bb1;Monthly;18.99;2022-09-07;9;18.99
2e37de4f-96ea-4470-8cf7-df998199ce5b;c7cdb7fa-5260-4a71-81e6-9ab8543a9bb1;Monthly;18.99;2022-10-07;10;18.99
2e37de4f-96ea-4470-8cf7-df998199ce5b;c7cdb7fa-5260-4a71-81e6-9ab8543a9bb1;Monthly;18.99;2022-11-07;11;18.99
2e37de4f-96ea-4470-8cf7-df998199ce5b;c7cdb7fa-5260-4a71-81e6-9ab8543a9bb1;Monthly;18.99;2022-12-07;12;18.99
2e37de4f-96ea-4470-8cf7-df998199ce5b;c7cdb7fa-5260-4a71-81e6-9ab8543a9bb1;Monthly;18.99;2023-01-07;13;18.99
2e37de4f-96ea-4470-8cf7-df998199ce5b;c7cdb7fa-5260-4a71-81e6-9ab8543a9bb1;Monthly;18.99;2023-02-07;14;18.99
213733d6-b106-4611-b597-5f67a5a2603c;b175d46b-5264-4cfb-9c16-e13e493468c3;Yearly;174.92999999999998;2022-02-04;1;174.92999999999998
213733d6-b106-4611-b597-5f67a5a2603c;b175d46b-5264-4cfb-9c16-e13e493468c3;Yearly;174.92999999999998;2023-02-04;2;174.92999999999998
8322bc78-16f4-4e8e-aa3a-0de5f3a403f3;321fdc19-2d8d-4b64-bc28-1e9cd62012e1;Yearly;153.92999999999998;2022-01-30;1;153.92999999999998
8322bc78-16f4-4e8e-aa3a-0de5f3a403f3;321fdc19-2d8d-4b64-bc28-1e9cd62012e1;Yearly;153.92999999999998;2023-01-30;2;153.92999999999998
182a1364-d0f6-4e66-9167-3d7683968fc7;45e7a24b-e732-4e59-8e33-82b0789fbe99;Monthly;21.99;2021-12-16;1;21.99
182a1364-d0f6-4e66-9167-3d7683968fc7;45e7a24b-e732-4e59-8e33-82b0789fbe99;Monthly;21.99;2022-01-16;2;21.99
182a1364-d0f6-4e66-9167-3d7683968fc7;45e7a24b-e732-4e59-8e33-82b0789fbe99;Monthly;21.99;2022-02-16;3;21.99
182a1364-d0f6-4e66-9167-3d7683968fc7;45e7a24b-e732-4e59-8e33-82b0789fbe99;Monthly;21.99;2022-03-16;4;21.99
182a1364-d0f6-4e66-9167-3d7683968fc7;45e7a24b-e732-4e59-8e33-82b0789fbe99;Monthly;21.99;2022-04-16;5;21.99
182a1364-d0f6-4e66-9167-3d7683968fc7;45e7a24b-e732-4e59-8e33-82b0789fbe99;Monthly;21.99;2022-05-16;6;21.99
182a1364-d0f6-4e66-9167-3d7683968fc7;45e7a24b-e732-4e59-8e33-82b0789fbe99;Monthly;21.99;2022-06-16;7;21.99
182a1364-d0f6-4e66-9167-3d7683968fc7;45e7a24b-e732-4e59-8e33-82b0789fbe99;Monthly;21.99;2022-07-16;8;21.99
182a1364-d0f6-4e66-9167-3d7683968fc7;45e7a24b-e732-4e59-8e33-82b0789fbe99;Monthly;21.99;2022-08-16;9;21.99
182a1364-d0f6-4e66-9167-3d7683968fc7;45e7a24b-e732-4e59-8e33-82b0789fbe99;Monthly;21.99;2022-09-16;10;21.99
182a1364-d0f6-4e66-9167-3d7683968fc7;45e7a24b-e732-4e59-8e33-82b0789fbe99;Monthly;21.99;2022-10-16;11;21.99
182a1364-d0f6-4e66-9167-3d7683968fc7;45e7a24b-e732-4e59-8e33-82b0789fbe99;Monthly;21.99;2022-11-16;12;21.99
182a1364-d0f6-4e66-9167-3d7683968fc7;45e7a24b-e732-4e59-8e33-82b0789fbe99;Monthly;21.99;2022-12-16;13;21.99
182a1364-d0f6-4e66-9167-3d7683968fc7;45e7a24b-e732-4e59-8e33-82b0789fbe99;Monthly;21.99;2023-01-16;14;21.99
e23f9123-6eee-4e9b-a645-277d8ea48b8d;83c5c9ab-d0c3-4fe1-9d5c-513e141ba73a;Yearly;132.92999999999998;2022-08-19;1;132.92999999999998
1865574d-a577-4f43-bfea-6f3ca58c5b15;a4f23c8d-33a0-47cb-a325-c25f1946bb23;Monthly;24.99;2022-07-02;1;24.99
1865574d-a577-4f43-bfea-6f3ca58c5b15;a4f23c8d-33a0-47cb-a325-c25f1946bb23;Monthly;24.99;2022-08-02;2;24.99
1865574d-a577-4f43-bfea-6f3ca58c5b15;a4f23c8d-33a0-47cb-a325-c25f1946bb23;Monthly;24.99;2022-09-02;3;24.99
1865574d-a577-4f43-bfea-6f3ca58c5b15;a4f23c8d-33a0-47cb-a325-c25f1946bb23;Monthly;24.99;2022-10-02;4;24.99
1865574d-a577-4f43-bfea-6f3ca58c5b15;a4f23c8d-33a0-47cb-a325-c25f1946bb23;Monthly;24.99;2022-11-02;5;24.99
1865574d-a577-4f43-bfea-6f3ca58c5b15;a4f23c8d-33a0-47cb-a325-c25f1946bb23;Monthly;24.99;2022-12-02;6;24.99
1865574d-a577-4f43-bfea-6f3ca58c5b15;a4f23c8d-33a0-47cb-a325-c25f1946bb23;Monthly;24.99;2023-01-02;7;24.99
1865574d-a577-4f43-bfea-6f3ca58c5b15;a4f23c8d-33a0-47cb-a325-c25f1946bb23;Monthly;24.99;2023-02-02;8;24.99
1865574d-a577-4f43-bfea-6f3ca58c5b15;a4f23c8d-33a0-47cb-a325-c25f1946bb23;Monthly;24.99;2023-03-02;9;24.99
1865574d-a577-4f43-bfea-6f3ca58c5b15;a4f23c8d-33a0-47cb-a325-c25f1946bb23;Monthly;24.99;2023-04-02;10;24.99
1865574d-a577-4f43-bfea-6f3ca58c5b15;a4f23c8d-33a0-47cb-a325-c25f1946bb23;Monthly;24.99;2023-05-02;11;24.99
1865574d-a577-4f43-bfea-6f3ca58c5b15;a4f23c8d-33a0-47cb-a325-c25f1946bb23;Monthly;24.99;2023-06-02;12;24.99
1865574d-a577-4f43-bfea-6f3ca58c5b15;a4f23c8d-33a0-47cb-a325-c25f1946bb23;Monthly;24.99;2023-07-02;13;24.99
1865574d-a577-4f43-bfea-6f3ca58c5b15;a4f23c8d-33a0-47cb-a325-c25f1946bb23;Monthly;24.99;2023-08-02;14;24.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2022-06-20;1;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2022-07-20;2;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2022-08-20;3;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2022-09-20;4;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2022-10-20;5;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2022-11-20;6;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2022-12-20;7;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2023-01-20;8;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2023-02-20;9;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2023-03-20;10;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2023-04-20;11;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2023-05-20;12;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2023-06-20;13;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2023-07-20;14;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2023-08-20;15;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2023-09-20;16;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2023-10-20;17;22.99
0f12895a-95cd-41e8-83d5-28e999c1ef87;3bb3d17e-d282-47a4-8875-5aed59f78caa;Monthly;22.99;2023-11-20;18;22.99
b5b67e58-b99f-4b41-91b4-4990b2b928c7;29d74562-6f5f-4d7a-8bee-44bf683b689d;Monthly;18.99;2022-10-07;1;18.99
b5b67e58-b99f-4b41-91b4-4990b2b928c7;29d74562-6f5f-4d7a-8bee-44bf683b689d;Monthly;18.99;2022-11-07;2;18.99
b5b67e58-b99f-4b41-91b4-4990b2b928c7;29d74562-6f5f-4d7a-8bee-44bf683b689d;Monthly;18.99;2022-12-07;3;18.99
06e34241-c357-4441-b1e5-d71d1acdb5e2;03aa1847-c539-4f5b-be34-52a1ada8b5d3;Yearly;174.92999999999998;2022-02-22;1;174.92999999999998
06e34241-c357-4441-b1e5-d71d1acdb5e2;03aa1847-c539-4f5b-be34-52a1ada8b5d3;Yearly;174.92999999999998;2023-02-22;2;174.92999999999998
53ab7e21-9489-41a7-9298-1baee6e18a39;b5469dfc-fc8b-4e4d-9bb8-7651d693def1;Yearly;153.92999999999998;2022-08-10;1;153.92999999999998
53ab7e21-9489-41a7-9298-1baee6e18a39;b5469dfc-fc8b-4e4d-9bb8-7651d693def1;Yearly;153.92999999999998;2023-08-10;2;153.92999999999998
501dfbe4-0f9d-4c95-8fb5-5fb60aa9bdad;50d9f853-3cbf-4c58-a6d4-4d15e83f9920;Monthly;24.99;2022-11-03;1;24.99
501dfbe4-0f9d-4c95-8fb5-5fb60aa9bdad;50d9f853-3cbf-4c58-a6d4-4d15e83f9920;Monthly;24.99;2022-12-03;2;24.99
501dfbe4-0f9d-4c95-8fb5-5fb60aa9bdad;50d9f853-3cbf-4c58-a6d4-4d15e83f9920;Monthly;24.99;2023-01-03;3;24.99
501dfbe4-0f9d-4c95-8fb5-5fb60aa9bdad;50d9f853-3cbf-4c58-a6d4-4d15e83f9920;Monthly;24.99;2023-02-03;4;24.99
501dfbe4-0f9d-4c95-8fb5-5fb60aa9bdad;50d9f853-3cbf-4c58-a6d4-4d15e83f9920;Monthly;24.99;2023-03-03;5;24.99
501dfbe4-0f9d-4c95-8fb5-5fb60aa9bdad;50d9f853-3cbf-4c58-a6d4-4d15e83f9920;Monthly;24.99;2023-04-03;6;24.99
5ebe827c-28e5-490f-a40f-8dbd61be6692;fecee6dd-f885-4aad-ac88-af0a9ae968c4;Monthly;18.99;2022-09-10;1;18.99
5ebe827c-28e5-490f-a40f-8dbd61be6692;fecee6dd-f885-4aad-ac88-af0a9ae968c4;Monthly;18.99;2022-10-10;2;18.99
5ebe827c-28e5-490f-a40f-8dbd61be6692;fecee6dd-f885-4aad-ac88-af0a9ae968c4;Monthly;18.99;2022-11-10;3;18.99
5ebe827c-28e5-490f-a40f-8dbd61be6692;fecee6dd-f885-4aad-ac88-af0a9ae968c4;Monthly;18.99;2022-12-10;4;18.99
5ebe827c-28e5-490f-a40f-8dbd61be6692;fecee6dd-f885-4aad-ac88-af0a9ae968c4;Monthly;18.99;2023-01-10;5;18.99
5ebe827c-28e5-490f-a40f-8dbd61be6692;fecee6dd-f885-4aad-ac88-af0a9ae968c4;Monthly;18.99;2023-02-10;6;18.99
5ebe827c-28e5-490f-a40f-8dbd61be6692;fecee6dd-f885-4aad-ac88-af0a9ae968c4;Monthly;18.99;2023-03-10;7;18.99
4be3485f-f98b-411f-b2c4-81fe91d6cc41;b8ff612f-b45f-44dc-9206-16b5ee43beed;Yearly;174.92999999999998;2022-02-23;1;174.92999999999998
4be3485f-f98b-411f-b2c4-81fe91d6cc41;b8ff612f-b45f-44dc-9206-16b5ee43beed;Yearly;174.92999999999998;2023-02-23;2;174.92999999999998
8e46bd97-d730-483d-8b57-1280c6f265e7;57d4a3d2-56e3-4c85-885d-490b9872b118;Monthly;21.99;2022-06-03;1;21.99
8e46bd97-d730-483d-8b57-1280c6f265e7;57d4a3d2-56e3-4c85-885d-490b9872b118;Monthly;21.99;2022-07-03;2;21.99
8e46bd97-d730-483d-8b57-1280c6f265e7;57d4a3d2-56e3-4c85-885d-490b9872b118;Monthly;21.99;2022-08-03;3;21.99
8e46bd97-d730-483d-8b57-1280c6f265e7;57d4a3d2-56e3-4c85-885d-490b9872b118;Monthly;21.99;2022-09-03;4;21.99
8e46bd97-d730-483d-8b57-1280c6f265e7;57d4a3d2-56e3-4c85-885d-490b9872b118;Monthly;21.99;2022-10-03;5;21.99
8e46bd97-d730-483d-8b57-1280c6f265e7;57d4a3d2-56e3-4c85-885d-490b9872b118;Monthly;21.99;2022-11-03;6;21.99
8e46bd97-d730-483d-8b57-1280c6f265e7;57d4a3d2-56e3-4c85-885d-490b9872b118;Monthly;21.99;2022-12-03;7;21.99
8e46bd97-d730-483d-8b57-1280c6f265e7;57d4a3d2-56e3-4c85-885d-490b9872b118;Monthly;21.99;2023-01-03;8;21.99
8e46bd97-d730-483d-8b57-1280c6f265e7;57d4a3d2-56e3-4c85-885d-490b9872b118;Monthly;21.99;2023-02-03;9;21.99
ca4e9a74-a2ef-4312-95f8-32895bcbdc01;3e26e8ed-77fd-461e-ad48-9a71487c9aa6;Yearly;132.92999999999998;2022-08-29;1;132.92999999999998
622f677c-3954-47d5-9230-b9d51597cf20;d79bf029-8c4f-44c8-b6ed-7b95112febb6;Yearly;174.92999999999998;2022-12-08;1;174.92999999999998
274cae15-67cb-422e-be75-62548b6b5a72;97bd20c7-62d0-4ec3-9dbc-170da4a6198a;Yearly;174.92999999999998;2022-09-12;1;174.92999999999998
274cae15-67cb-422e-be75-62548b6b5a72;97bd20c7-62d0-4ec3-9dbc-170da4a6198a;Yearly;174.92999999999998;2023-09-12;2;174.92999999999998
a98698f6-6e54-4f02-9b32-c5d855a425b3;a88b170f-acf6-48f1-8a5f-1d52a0374c13;Yearly;132.92999999999998;2022-02-05;1;132.92999999999998
a98698f6-6e54-4f02-9b32-c5d855a425b3;a88b170f-acf6-48f1-8a5f-1d52a0374c13;Yearly;132.92999999999998;2023-02-05;2;132.92999999999998
88328c78-ef7b-4c7e-bb4c-fcdfd151c961;3283ad7a-5d57-4f92-a270-c84c32d773a2;Monthly;22.99;2022-03-11;1;22.99
88328c78-ef7b-4c7e-bb4c-fcdfd151c961;3283ad7a-5d57-4f92-a270-c84c32d773a2;Monthly;22.99;2022-04-11;2;22.99
88328c78-ef7b-4c7e-bb4c-fcdfd151c961;3283ad7a-5d57-4f92-a270-c84c32d773a2;Monthly;22.99;2022-05-11;3;22.99
88328c78-ef7b-4c7e-bb4c-fcdfd151c961;3283ad7a-5d57-4f92-a270-c84c32d773a2;Monthly;22.99;2022-06-11;4;22.99
88328c78-ef7b-4c7e-bb4c-fcdfd151c961;3283ad7a-5d57-4f92-a270-c84c32d773a2;Monthly;22.99;2022-07-11;5;22.99
88328c78-ef7b-4c7e-bb4c-fcdfd151c961;3283ad7a-5d57-4f92-a270-c84c32d773a2;Monthly;22.99;2022-08-11;6;22.99
88328c78-ef7b-4c7e-bb4c-fcdfd151c961;3283ad7a-5d57-4f92-a270-c84c32d773a2;Monthly;22.99;2022-09-11;7;22.99
88328c78-ef7b-4c7e-bb4c-fcdfd151c961;3283ad7a-5d57-4f92-a270-c84c32d773a2;Monthly;22.99;2022-10-11;8;22.99
88328c78-ef7b-4c7e-bb4c-fcdfd151c961;3283ad7a-5d57-4f92-a270-c84c32d773a2;Monthly;22.99;2022-11-11;9;22.99
88328c78-ef7b-4c7e-bb4c-fcdfd151c961;3283ad7a-5d57-4f92-a270-c84c32d773a2;Monthly;22.99;2022-12-11;10;22.99
88328c78-ef7b-4c7e-bb4c-fcdfd151c961;3283ad7a-5d57-4f92-a270-c84c32d773a2;Monthly;22.99;2023-01-11;11;22.99
88328c78-ef7b-4c7e-bb4c-fcdfd151c961;3283ad7a-5d57-4f92-a270-c84c32d773a2;Monthly;22.99;2023-02-11;12;22.99
88328c78-ef7b-4c7e-bb4c-fcdfd151c961;3283ad7a-5d57-4f92-a270-c84c32d773a2;Monthly;22.99;2023-03-11;13;22.99
4c34a856-785c-434f-b9b4-ae137c65fe73;0d33faff-0bad-4088-991b-4c9e40845e76;Yearly;174.92999999999998;2022-04-30;1;174.92999999999998
4c34a856-785c-434f-b9b4-ae137c65fe73;0d33faff-0bad-4088-991b-4c9e40845e76;Yearly;174.92999999999998;2023-04-30;2;174.92999999999998
63517758-8acc-46d3-b2b4-4cb5837911ba;626e582f-663f-4ad8-bc98-717a916739c4;Yearly;174.92999999999998;2022-06-07;1;174.92999999999998
63517758-8acc-46d3-b2b4-4cb5837911ba;626e582f-663f-4ad8-bc98-717a916739c4;Yearly;174.92999999999998;2023-06-07;2;174.92999999999998
c8982203-f7ae-4f1b-922c-70b0fd29dae1;8d5db0be-fe5b-441c-9e77-4e4003238c50;Monthly;24.99;2022-09-07;1;24.99
c8982203-f7ae-4f1b-922c-70b0fd29dae1;8d5db0be-fe5b-441c-9e77-4e4003238c50;Monthly;24.99;2022-10-07;2;24.99
e94a7186-7456-4d3e-82a8-3823bfb9c385;164318e4-457b-4e0e-830c-7d5f2bb8b837;Yearly;174.92999999999998;2022-08-13;1;174.92999999999998
6d9858d8-49ea-4ed0-969c-91aca978f86e;39f06537-c08c-4136-95d3-8736b8d84ec7;Yearly;153.92999999999998;2022-11-24;1;153.92999999999998
6d9858d8-49ea-4ed0-969c-91aca978f86e;39f06537-c08c-4136-95d3-8736b8d84ec7;Yearly;153.92999999999998;2023-11-24;2;153.92999999999998
144383a2-bc2a-4f74-a058-b9f66f849b5f;1a8f5d90-c04c-4b78-baf3-b6359593dd7e;Yearly;174.92999999999998;2022-01-30;1;174.92999999999998
144383a2-bc2a-4f74-a058-b9f66f849b5f;1a8f5d90-c04c-4b78-baf3-b6359593dd7e;Yearly;174.92999999999998;2023-01-30;2;174.92999999999998
61a62c9c-d7c1-435a-bcf5-370ea4aa0949;4d70558e-7652-4053-af40-504e2d5c54f3;Yearly;174.92999999999998;2022-10-24;1;174.92999999999998
406fb1da-c516-43ff-bde8-715457b9eef8;e126e97c-dd40-422e-917d-b9d7fce3fe61;Monthly;24.99;2022-09-18;1;24.99
406fb1da-c516-43ff-bde8-715457b9eef8;e126e97c-dd40-422e-917d-b9d7fce3fe61;Monthly;24.99;2022-10-18;2;24.99
406fb1da-c516-43ff-bde8-715457b9eef8;e126e97c-dd40-422e-917d-b9d7fce3fe61;Monthly;24.99;2022-11-18;3;24.99
406fb1da-c516-43ff-bde8-715457b9eef8;e126e97c-dd40-422e-917d-b9d7fce3fe61;Monthly;24.99;2022-12-18;4;24.99
406fb1da-c516-43ff-bde8-715457b9eef8;e126e97c-dd40-422e-917d-b9d7fce3fe61;Monthly;24.99;2023-01-18;5;24.99
406fb1da-c516-43ff-bde8-715457b9eef8;e126e97c-dd40-422e-917d-b9d7fce3fe61;Monthly;24.99;2023-02-18;6;24.99
406fb1da-c516-43ff-bde8-715457b9eef8;e126e97c-dd40-422e-917d-b9d7fce3fe61;Monthly;24.99;2023-03-18;7;24.99
406fb1da-c516-43ff-bde8-715457b9eef8;e126e97c-dd40-422e-917d-b9d7fce3fe61;Monthly;24.99;2023-04-18;8;24.99
406fb1da-c516-43ff-bde8-715457b9eef8;e126e97c-dd40-422e-917d-b9d7fce3fe61;Monthly;24.99;2023-05-18;9;24.99
406fb1da-c516-43ff-bde8-715457b9eef8;e126e97c-dd40-422e-917d-b9d7fce3fe61;Monthly;24.99;2023-06-18;10;24.99
406fb1da-c516-43ff-bde8-715457b9eef8;e126e97c-dd40-422e-917d-b9d7fce3fe61;Monthly;24.99;2023-07-18;11;24.99
406fb1da-c516-43ff-bde8-715457b9eef8;e126e97c-dd40-422e-917d-b9d7fce3fe61;Monthly;24.99;2023-08-18;12;24.99
406fb1da-c516-43ff-bde8-715457b9eef8;e126e97c-dd40-422e-917d-b9d7fce3fe61;Monthly;24.99;2023-09-18;13;24.99
406fb1da-c516-43ff-bde8-715457b9eef8;e126e97c-dd40-422e-917d-b9d7fce3fe61;Monthly;24.99;2023-10-18;14;24.99
406fb1da-c516-43ff-bde8-715457b9eef8;e126e97c-dd40-422e-917d-b9d7fce3fe61;Monthly;24.99;2023-11-18;15;24.99
96c172d9-2d5c-436b-b301-efdfb95cede5;95cba533-c69b-438d-a3e8-b185a1f31500;Yearly;132.92999999999998;2022-06-08;1;132.92999999999998
69f50480-78e0-49e5-b358-00d7bceee743;96f4620a-dd79-44ed-9f71-d2a12fbbdd85;Yearly;174.92999999999998;2021-12-28;1;174.92999999999998
69f50480-78e0-49e5-b358-00d7bceee743;96f4620a-dd79-44ed-9f71-d2a12fbbdd85;Yearly;174.92999999999998;2022-12-28;2;174.92999999999998
cb160347-ff54-442a-babd-3b4aa3d6074d;f32baa5d-133e-40f2-86bc-de49bee9642c;Yearly;174.92999999999998;2022-10-12;1;174.92999999999998
cb160347-ff54-442a-babd-3b4aa3d6074d;f32baa5d-133e-40f2-86bc-de49bee9642c;Yearly;174.92999999999998;2023-10-12;2;174.92999999999998
58151141-a008-473c-a810-bac45735b140;9626dfbd-216f-448e-ba1a-3f4ec1d6f32a;Monthly;21.99;2022-06-04;1;21.99
58151141-a008-473c-a810-bac45735b140;9626dfbd-216f-448e-ba1a-3f4ec1d6f32a;Monthly;21.99;2022-07-04;2;21.99
58151141-a008-473c-a810-bac45735b140;9626dfbd-216f-448e-ba1a-3f4ec1d6f32a;Monthly;21.99;2022-08-04;3;21.99
58151141-a008-473c-a810-bac45735b140;9626dfbd-216f-448e-ba1a-3f4ec1d6f32a;Monthly;21.99;2022-09-04;4;21.99
